Wavelength,Peridinin,19'-Butanoyloxyfucoxanthin,Fucoxanthin,Neoxanthin,Prasinoxanthin,19'-keto-hexanoyloxyfucoxanthin,Violaxanthin,19'-hexanoyloxyfucoxanthin,Astaxanthin,Diadinoxanthin,Dinoxanthin,Antheraxanthin,Alloxanthin,Myxoxanthophyll,Diatoxanthin,Zeaxanthin,Lutein,Canthaxanthin,Gyroxanthin diester,Echinenone,"B,e-carotene","B,B-carotene",Chlorophyll-a,Chlorophyll-b,DV chlorophyll-a,Chlorophyllide-a,Phaeophorbide-a,Phaeophytin-a,Chlorophyll C3,chlorophyll c2
387.1,0.006559513,0.010260932,0.010407248,0.01669093,0.009131694,0.009993194,0.014838233,0.009211114,0.006868837,0.013893758,0.012742389,0.015289866,0.011431223,0.004717415,0.012785968,0.010599879,0.013256397,0.007337951,0.017764775,0.012082908,0.013029757,0.012191026,0.011886993,0.004099901,0.010047199,0.028355043,0.027030412,0.019774528,0.011948632,0.018815175
388.0,0.006728375,0.010564371,0.010666136,0.01711649,0.009439609,0.010167672,0.015472118,0.009476232,0.007018272,0.014487959,0.013254556,0.015853576,0.011905599,0.004838651,0.013321078,0.010957349,0.013841504,0.007474971,0.018330623,0.012319116,0.013583458,0.012508818,0.011881356,0.003979628,0.010064723,0.028635055,0.02762515,0.020209742,0.011964147,0.019065714
388.9,0.00691007,0.010948987,0.010972215,0.017466762,0.009713067,0.01066838,0.016136016,0.009810245,0.007276083,0.015090907,0.01387253,0.016315761,0.01233518,0.00500784,0.013795921,0.011383841,0.014439478,0.007656729,0.01883194,0.012441467,0.014239835,0.012923154,0.011843033,0.003809067,0.010010952,0.028908629,0.028176309,0.020636762,0.0120967,0.01918687
389.7,0.007121887,0.011143203,0.011332402,0.017810994,0.010065483,0.010930486,0.016588971,0.010115207,0.007450247,0.015698594,0.014335939,0.017019975,0.012907739,0.00525644,0.014184633,0.011923336,0.01495478,0.007814136,0.019482042,0.01282141,0.014815653,0.013396241,0.011794268,0.00363791,0.009952725,0.029174544,0.028766708,0.02106109,0.012143626,0.01924098
390.6,0.007292683,0.011562915,0.011648073,0.018042512,0.010379869,0.011271968,0.017181429,0.010457333,0.007628527,0.016327031,0.014834448,0.017523469,0.013348713,0.005425738,0.014798556,0.012341765,0.015593978,0.008040605,0.019821053,0.013119145,0.015485871,0.013862134,0.011759195,0.003507645,0.009940374,0.029463747,0.029319083,0.021472944,0.012241113,0.01932173
391.4,0.007493562,0.011833685,0.0119836,0.018350357,0.010669123,0.011523164,0.017506722,0.010775404,0.007814836,0.0168942,0.01516914,0.018196967,0.013903313,0.005539087,0.015299178,0.01286981,0.016117526,0.008106006,0.020418088,0.013429234,0.01605395,0.014264649,0.011781179,0.003358565,0.009922938,0.029765445,0.0298989,0.0218945,0.012394588,0.019383518
392.3,0.00771474,0.012240857,0.012297882,0.018476217,0.010983371,0.011899964,0.017979542,0.011042606,0.007971806,0.017493164,0.015474964,0.018485276,0.0144165,0.005777174,0.015938674,0.013373284,0.016769915,0.008366056,0.020902081,0.013618393,0.016615373,0.014805168,0.011828099,0.003319021,0.009859583,0.030022573,0.030416897,0.022217918,0.012593606,0.019419449
393.1,0.007898861,0.012417659,0.012694614,0.018651086,0.011322206,0.01217458,0.018200015,0.011446591,0.008172016,0.018060401,0.015827553,0.019221404,0.014970421,0.006004829,0.016419309,0.013854112,0.017237132,0.008572304,0.021423658,0.014025703,0.017197335,0.015312589,0.011874362,0.003232456,0.009908935,0.030325067,0.030884889,0.022603506,0.012634907,0.019525275
394.0,0.008117019,0.012798889,0.012934137,0.018759531,0.011634392,0.012547773,0.018414856,0.011721192,0.008448886,0.018641518,0.016092579,0.019483252,0.015509406,0.006166192,0.017001325,0.014426508,0.017729823,0.008782998,0.021850279,0.014249796,0.017761335,0.015866082,0.011963875,0.003175692,0.009877736,0.030626151,0.031350235,0.022890088,0.012740227,0.019554645
394.8,0.008254351,0.013162157,0.013310843,0.018903701,0.012006362,0.012917511,0.018618721,0.012081267,0.008610327,0.019166194,0.016278751,0.020141241,0.01619136,0.006387867,0.017806007,0.014844404,0.018215793,0.009006315,0.022231146,0.014692534,0.018261305,0.016430332,0.012085959,0.003106403,0.009901231,0.030953321,0.031742388,0.023199908,0.012871856,0.019560141
395.7,0.008492303,0.013497893,0.013713163,0.019031778,0.012341399,0.01330449,0.018800825,0.012350381,0.008932924,0.019692131,0.016412052,0.020417805,0.016679186,0.006657793,0.018262252,0.015364666,0.018680815,0.009231061,0.022585077,0.015068945,0.018911217,0.016871534,0.012285601,0.003135064,0.009855794,0.031209988,0.032073533,0.02341659,0.013033276,0.019507015
396.5,0.008704166,0.013789016,0.013991654,0.019347861,0.012684755,0.013589746,0.018866441,0.012841519,0.009192456,0.020130744,0.016506617,0.020802589,0.017312778,0.006839531,0.018826165,0.015882736,0.019018632,0.009438873,0.02301212,0.01534206,0.019352927,0.017504573,0.012441332,0.003132555,0.009961943,0.03152139,0.032338773,0.023647461,0.013143867,0.019507449
397.4,0.008975084,0.014117253,0.014365994,0.019532246,0.012942516,0.013923214,0.019049039,0.01311031,0.009463521,0.020536648,0.01660966,0.021050755,0.017823267,0.007059589,0.01950328,0.016445863,0.019370004,0.009737085,0.023490306,0.015713851,0.019894064,0.018054559,0.012773048,0.003154821,0.010010182,0.031933605,0.032591037,0.02382077,0.013333551,0.019464846
398.2,0.009146121,0.014482915,0.014714492,0.020060743,0.01334626,0.014296775,0.019165492,0.013447073,0.009745338,0.021000611,0.016787055,0.021494352,0.018421213,0.007213495,0.019975434,0.016855647,0.019723579,0.009966762,0.023847306,0.016108852,0.020275859,0.018541102,0.013065381,0.003173334,0.010135344,0.032345195,0.032847602,0.024009944,0.013484675,0.019530839
399.1,0.009427664,0.014870537,0.015077886,0.02050733,0.013761211,0.014646638,0.019456281,0.013802091,0.009986366,0.021388258,0.016932514,0.021694155,0.018939716,0.007468927,0.020577221,0.017407502,0.020057005,0.010238463,0.024329399,0.016510776,0.020762674,0.019128362,0.013434974,0.003213434,0.010327332,0.032708124,0.03304372,0.024166823,0.013505791,0.019543523
399.9,0.00965261,0.0151673,0.015425842,0.021192054,0.014108647,0.014988036,0.019725041,0.014158139,0.010246943,0.021809651,0.017148244,0.022027823,0.01945248,0.007630683,0.020997884,0.017801741,0.020405016,0.010542166,0.024802043,0.016752901,0.021090645,0.019571296,0.013780166,0.003217131,0.01048386,0.03321551,0.033266046,0.024359109,0.013627948,0.019584825
400.8,0.009879642,0.015568238,0.015793317,0.021953451,0.014424172,0.015450614,0.020173968,0.014525242,0.01056903,0.022187812,0.017523298,0.022318011,0.019956723,0.007885399,0.021503984,0.018241524,0.020780902,0.010854892,0.025185175,0.017238441,0.021580416,0.020114465,0.014253697,0.003302597,0.01077827,0.033645686,0.033417379,0.024516102,0.013747321,0.019601598
401.7,0.010098452,0.015919676,0.016166453,0.022749269,0.014849141,0.015775053,0.020763505,0.014934992,0.010843213,0.02250852,0.01783971,0.022738811,0.020458918,0.008166936,0.022040174,0.018593622,0.021062575,0.011138234,0.025705348,0.017661543,0.021877794,0.020600547,0.014684775,0.003384613,0.010992577,0.034171231,0.033703166,0.024710546,0.013854734,0.019822485
402.5,0.010398417,0.016347932,0.016581802,0.023740242,0.015250924,0.016192214,0.02142545,0.015281102,0.011188958,0.022955548,0.018289759,0.023048405,0.020920333,0.008309151,0.022531716,0.019059357,0.021567525,0.011332918,0.026236794,0.018135549,0.022407956,0.021022269,0.015092746,0.00343377,0.011342545,0.034702092,0.033957627,0.024931285,0.013964612,0.019863508
403.4,0.010602372,0.016730676,0.016930937,0.024879674,0.015598575,0.016516783,0.022220718,0.015707607,0.011501166,0.02339429,0.01880623,0.023459948,0.021369089,0.008573627,0.022985195,0.01945684,0.022004095,0.0116815,0.026691548,0.01852378,0.022737161,0.021518088,0.015448164,0.003445608,0.011795941,0.035333988,0.034305565,0.025198334,0.014008895,0.020128007
404.2,0.010862729,0.017180818,0.017331022,0.025973144,0.015991071,0.017029299,0.023228153,0.016114273,0.01181464,0.023829392,0.019509656,0.023828587,0.02183224,0.008801806,0.023467787,0.019875019,0.022508467,0.011976737,0.027311996,0.018949622,0.023232269,0.021933042,0.015920812,0.003543258,0.012229643,0.035905825,0.034654194,0.025491357,0.01408498,0.020275453
405.1,0.011076928,0.017549953,0.017731837,0.027244324,0.016392077,0.017331089,0.024290933,0.016613908,0.012125525,0.02439662,0.020252694,0.024454727,0.022292256,0.009036898,0.023915568,0.020295409,0.023189286,0.012270001,0.027887051,0.019418475,0.023748938,0.022417095,0.016293881,0.003608321,0.012629975,0.036528903,0.035038814,0.02581958,0.014143414,0.020528193
405.9,0.011343051,0.018059289,0.018203523,0.028372001,0.016803778,0.017865354,0.025562279,0.016994147,0.012522641,0.02503026,0.02112243,0.024914179,0.0227491,0.009395313,0.024538023,0.020766399,0.023871015,0.012622012,0.028577608,0.019895271,0.024387091,0.022912287,0.016606672,0.003712329,0.013159134,0.037144104,0.035437223,0.026130941,0.014187987,0.020871669
406.8,0.01163315,0.018488533,0.018563007,0.029556789,0.017266038,0.018285608,0.026735316,0.017559716,0.012836213,0.025695054,0.0221023,0.025681147,0.023310871,0.009645782,0.025023045,0.021257164,0.024584529,0.013005345,0.02931595,0.020289001,0.02500912,0.023388688,0.016922661,0.003785794,0.01367329,0.037664772,0.035840933,0.026430758,0.014276339,0.02130756
407.6,0.011936329,0.018906318,0.018974566,0.030610051,0.017704993,0.018775318,0.027965081,0.018015205,0.013241632,0.02645021,0.023045159,0.026269348,0.023825806,0.009996281,0.025522383,0.021784333,0.025484865,0.013282485,0.030038224,0.020836352,0.02580623,0.023922661,0.017220806,0.003898897,0.014155233,0.038105043,0.036159364,0.026679068,0.014372918,0.021629029
408.5,0.012207963,0.019500955,0.019387987,0.031607056,0.018128658,0.019228708,0.029274216,0.0185133,0.013596231,0.02728696,0.02415883,0.027095509,0.024348545,0.01035688,0.026166253,0.022341327,0.026325332,0.013616137,0.030960894,0.02122208,0.02656675,0.0244278,0.017454112,0.004016792,0.01471337,0.038660908,0.036439447,0.026856272,0.014434044,0.02215319
409.3,0.012492629,0.01995195,0.019859305,0.032484166,0.018599135,0.019801962,0.030465915,0.019016063,0.01398985,0.028180021,0.02515811,0.027761898,0.024929096,0.010715866,0.026755506,0.02293609,0.027317058,0.014061273,0.031721534,0.021801329,0.027406965,0.02502987,0.017556693,0.004065299,0.015196825,0.038872012,0.036584715,0.026908216,0.014571038,0.022726423
410.2,0.012785952,0.020480328,0.02034391,0.033308619,0.019076718,0.020262198,0.03169457,0.019529865,0.014421044,0.029139995,0.026324747,0.028835043,0.025603986,0.011086762,0.027499817,0.02356775,0.028298963,0.014392545,0.032598501,0.022365627,0.028373139,0.02557604,0.017691007,0.004191906,0.015654472,0.039143241,0.036558732,0.02689914,0.014693504,0.023378484
411.0,0.013067858,0.020994108,0.020796909,0.033918459,0.01948419,0.020758847,0.032768184,0.020011402,0.01475743,0.030224924,0.027240181,0.029684572,0.026273621,0.011496423,0.02816587,0.024279138,0.029411683,0.014716901,0.033450423,0.022897937,0.029324735,0.026215816,0.017754324,0.004342118,0.016123943,0.039209728,0.036414599,0.026689224,0.014748772,0.023980482
411.9,0.013380048,0.021450232,0.021225064,0.034292936,0.019919055,0.021225257,0.033773717,0.020547922,0.015167084,0.03126214,0.028290006,0.030692253,0.026974864,0.011997837,0.028879255,0.024983364,0.030402517,0.015163732,0.03421929,0.023431219,0.030417308,0.026952634,0.017806063,0.004528373,0.016570791,0.039177853,0.036015361,0.026371103,0.014955643,0.024742691
412.7,0.013676567,0.022003095,0.021711974,0.034524125,0.020342601,0.021786683,0.034718532,0.021023724,0.015603872,0.032309998,0.0291376,0.031556102,0.027707091,0.012415805,0.029834786,0.025770491,0.031459328,0.015510808,0.035042813,0.023968257,0.031535644,0.027630523,0.01775865,0.004662621,0.016923233,0.038943901,0.035460316,0.025868563,0.01513865,0.025462267
413.6,0.01398115,0.022402555,0.022190505,0.034602389,0.020920881,0.022300252,0.035430619,0.021527762,0.016101802,0.033461831,0.029900384,0.03264887,0.028591893,0.012896847,0.030641929,0.026629604,0.032529674,0.015969554,0.035872694,0.024631825,0.03254106,0.028390453,0.017690134,0.004837597,0.017289922,0.038560197,0.034699421,0.025238191,0.015378883,0.026274702
414.5,0.014276866,0.023001942,0.022611088,0.034468324,0.021329814,0.022777318,0.036142687,0.022019865,0.016595173,0.03460629,0.030525256,0.033436728,0.029493153,0.013484631,0.031692397,0.027455758,0.033604661,0.016398099,0.036569794,0.025225101,0.033766609,0.029256414,0.017586175,0.005105763,0.017561573,0.037933586,0.033668784,0.024401313,0.015700759,0.027081626
415.3,0.01469372,0.023436404,0.023121533,0.034214268,0.021835355,0.023365721,0.036527501,0.022619537,0.017112936,0.035804238,0.031084576,0.034440977,0.030531893,0.013995093,0.032709249,0.0285034,0.034670317,0.016961146,0.037379628,0.025838351,0.034883977,0.030180123,0.017476968,0.005443312,0.017827855,0.037301968,0.032353481,0.023372783,0.016130195,0.028092818
416.2,0.015068795,0.023904532,0.023667567,0.033634304,0.022373726,0.023863101,0.036746991,0.023072137,0.0176146,0.036765759,0.031417722,0.035190396,0.031605766,0.014578217,0.033787248,0.029454484,0.035471794,0.017386939,0.037978647,0.026557911,0.036065539,0.031151205,0.017368206,0.005793222,0.018044757,0.036517497,0.030850263,0.022120692,0.016568398,0.029184659
417.0,0.015313015,0.024287001,0.024035373,0.03325233,0.022770357,0.024258841,0.036753024,0.023475991,0.01804706,0.037639768,0.031565212,0.035941457,0.032433587,0.014907404,0.034678799,0.030168173,0.036238644,0.017888818,0.038417655,0.027092725,0.036854307,0.031823854,0.017318266,0.006078437,0.018176989,0.03584002,0.029505683,0.02098223,0.017047355,0.030270857
417.9,0.015533104,0.024621068,0.024321396,0.03288454,0.023033867,0.024501746,0.036741872,0.023719498,0.018415741,0.038081487,0.031502981,0.036275053,0.033044137,0.015256951,0.035326713,0.030764436,0.036618978,0.018066767,0.03874458,0.027442387,0.037540495,0.032501505,0.017272141,0.0063214,0.018163777,0.035186117,0.028539192,0.020194751,0.017323541,0.031042602
418.7,0.015862184,0.024948712,0.024665239,0.032389398,0.023456667,0.024927856,0.03644416,0.024060387,0.018854543,0.038763081,0.031417816,0.036900561,0.033974452,0.015660081,0.036114412,0.031616247,0.037144318,0.01857002,0.039178944,0.027956631,0.038225054,0.033313269,0.017285992,0.00670065,0.018243918,0.034500019,0.027012679,0.019103736,0.017949677,0.031808085
419.6,0.01619493,0.025300193,0.025130234,0.03197784,0.023866585,0.025306482,0.036051584,0.024427496,0.019308372,0.039379678,0.031125707,0.037374767,0.034874686,0.0161162,0.036996093,0.032366525,0.03757206,0.019002052,0.039506329,0.02865199,0.038883419,0.034167322,0.017400639,0.007115618,0.01824776,0.033581202,0.025383741,0.017841838,0.018405136,0.032779637
420.4,0.016449346,0.025614372,0.025455893,0.031509921,0.024279066,0.025680081,0.035605929,0.024841746,0.019857696,0.039880142,0.030803484,0.037675276,0.035720038,0.016483687,0.037817623,0.033039892,0.037827006,0.019502922,0.039737005,0.029137411,0.03951178,0.03495628,0.017569675,0.007539685,0.01830009,0.032917445,0.023706485,0.016592309,0.019022598,0.033839677
421.3,0.0167851,0.025998468,0.025802724,0.031151398,0.024731815,0.026010495,0.035140926,0.025080507,0.020347843,0.040270345,0.030286876,0.037707026,0.036572384,0.016894323,0.038755864,0.033744016,0.038054807,0.019941243,0.039943153,0.02967197,0.040029257,0.035768734,0.017839765,0.007999683,0.018310373,0.032160297,0.021982901,0.015330589,0.0196328,0.034958479
422.1,0.017133928,0.026262224,0.026154163,0.030990021,0.025111679,0.026336406,0.034572907,0.025499681,0.020869559,0.040505375,0.029837133,0.037969102,0.037419381,0.017253792,0.039429292,0.034380754,0.038131665,0.020456573,0.040160024,0.030281934,0.040361875,0.036505161,0.018263404,0.008516713,0.018407079,0.031468467,0.020228623,0.014055357,0.02032579,0.036147051
423.0,0.017421315,0.026594892,0.026470268,0.031011749,0.025488579,0.02670246,0.034129776,0.025747464,0.021390106,0.040770791,0.029325469,0.037968498,0.038086798,0.017559742,0.040134888,0.034947911,0.038195689,0.020884657,0.040200923,0.030833572,0.040701617,0.037256039,0.018658832,0.008968099,0.018388652,0.030854775,0.018594391,0.012811334,0.020933559,0.037296196
423.8,0.017760198,0.026893389,0.026832909,0.031327385,0.025875769,0.027096862,0.033668168,0.02609638,0.021978845,0.04091563,0.028992718,0.037967355,0.038779662,0.017809561,0.040781776,0.035427295,0.038195345,0.021494018,0.040457701,0.031388415,0.040921672,0.037921493,0.019210925,0.009435997,0.018528622,0.030523817,0.016893032,0.011640027,0.021683543,0.038510741
424.7,0.018046449,0.027238845,0.027155877,0.031788373,0.026250438,0.027394074,0.033407252,0.026334917,0.022440879,0.040930814,0.028596256,0.037967778,0.039310088,0.01817406,0.041325962,0.035884405,0.038126449,0.021928558,0.040518905,0.031945084,0.04103391,0.03860196,0.01977113,0.009900569,0.018657093,0.030068998,0.015290721,0.010457105,0.022237082,0.03982598
425.5,0.018333918,0.027506105,0.027446668,0.032581371,0.026671994,0.027706869,0.03329446,0.026686387,0.022993269,0.040907945,0.02837868,0.037898714,0.039850285,0.018419043,0.041841591,0.036241224,0.038064606,0.022488655,0.040656002,0.032424858,0.04110851,0.039100921,0.020389595,0.010310043,0.018923607,0.029895885,0.0137634,0.009376869,0.022995501,0.041223368
426.4,0.018645769,0.027786261,0.027799248,0.033610667,0.027029053,0.027969682,0.033364438,0.026937449,0.023551359,0.040948241,0.028260974,0.037711882,0.040277394,0.018712302,0.042150574,0.036560424,0.03798968,0.022908901,0.040842772,0.032980708,0.041130975,0.039626518,0.021056659,0.010813698,0.019233858,0.029646117,0.01231,0.008357103,0.023664645,0.042734062
427.3,0.01896192,0.028093637,0.028073097,0.034958196,0.027485065,0.028314739,0.033752832,0.027283162,0.02411105,0.040837613,0.02847603,0.037737922,0.040649681,0.018955198,0.042585858,0.036840207,0.037943809,0.023513176,0.041141338,0.033527222,0.041172298,0.040081158,0.021635745,0.011149201,0.01968604,0.029617894,0.011007995,0.00743043,0.02436249,0.044377095
428.1,0.019242242,0.028460012,0.028405776,0.036647445,0.027875156,0.028566324,0.034477453,0.027606842,0.02466482,0.040915283,0.028673889,0.037728682,0.040961097,0.019329037,0.042871238,0.037132166,0.038076568,0.02395469,0.041320628,0.033966711,0.041270749,0.040534197,0.022192584,0.011523003,0.020163218,0.029532412,0.009762148,0.006569401,0.025069345,0.046151548
429.0,0.019576349,0.028719882,0.028691793,0.038400851,0.028242864,0.02895695,0.035463226,0.027885224,0.025191177,0.040923272,0.029376859,0.037744168,0.041264752,0.019544552,0.043166871,0.037335531,0.038244942,0.024560613,0.041693884,0.034438514,0.041319172,0.040847376,0.02268527,0.01182443,0.020849456,0.02948396,0.008648643,0.005800555,0.025822645,0.048058766
429.8,0.019876787,0.029127905,0.029058673,0.040310794,0.028636683,0.029262027,0.036803651,0.028283338,0.025825346,0.041048408,0.030082755,0.038094913,0.04145842,0.019883594,0.04335357,0.037589378,0.038529371,0.025002914,0.042121552,0.0350507,0.041544422,0.041095313,0.023026107,0.012149939,0.021467691,0.0294024,0.007647456,0.005106755,0.0266369,0.050174417
430.7,0.020166541,0.029466661,0.029433983,0.042351155,0.029081306,0.029636569,0.038420829,0.028690759,0.026369841,0.041288796,0.031269445,0.038556414,0.041751432,0.020239971,0.043606329,0.037759105,0.039028283,0.025558718,0.042577309,0.035613769,0.041712512,0.041424721,0.023204933,0.012339385,0.022218101,0.029254837,0.00676834,0.004483852,0.027463368,0.05258592
431.5,0.020479478,0.029893873,0.029803331,0.044374758,0.029449909,0.030045664,0.040313002,0.029039777,0.026921443,0.041705264,0.032590084,0.039073685,0.041903455,0.020679682,0.043812198,0.038006981,0.039679977,0.026057696,0.04320414,0.036194096,0.042147192,0.041679499,0.023195281,0.012573868,0.022933768,0.029032422,0.005960686,0.003906257,0.02832794,0.055413214
432.4,0.020745633,0.03035065,0.030159226,0.04626931,0.029856421,0.030493762,0.04236955,0.029531776,0.027473035,0.042173143,0.034092956,0.039590695,0.042110569,0.021090682,0.044123837,0.038263333,0.040455945,0.026662368,0.043923834,0.036676133,0.042585625,0.041948664,0.022980974,0.012702145,0.023736135,0.028685237,0.005305051,0.003464229,0.029309582,0.058354917
